implementation,checkpoint,support_low,support_high,source_file,window_end,gt,pred,threshold,win_size
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-59.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,15,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,17,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,20,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,11,0,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,15,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,18,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,19,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,20,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,24,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,25,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,26,1,1,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0765,0.0849,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,12,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,15,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,17,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,15,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,17,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,21,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,12,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,15,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,21,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,12,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,15,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,21,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,15,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,16,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0849,0.096,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl,12,1,1,5.0,5
